,title,price,link
52,"POCO X6 5G (Snowstorm White, 12 GB RAM 512 GB Storage)  ","21,999",https://amazon.in//POCO-Snowstorm-White-RAM-Storage/dp/B0CSSD9QJR/ref=sr_1_113?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY&dib_tag=se&keywords=mobile&qid=1719500953&sprefix=laptop%2Caps%2C302&sr=8-113
53,"OnePlus 11 5G (Eternal Green, 16GB RAM, 256GB Storage)  ","50,999",https://amazon.in//OnePlus-Eternal-Green-256GB-Storage/dp/B0BQJM2PXW/ref=sr_1_114?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY&dib_tag=se&keywords=mobile&qid=1719500953&sprefix=laptop%2Caps%2C302&sr=8-114
54,Nokia G42 5G Powered by SnapdragonÂ® 480 Plus 5G | 50MP Triple Rear AI Camera | 6GB RAM (4GB RAM + 2GB Virtual RAM) | 128GB Storage | 3-day Battery Life | 2 Years of Android Upgrades | SO Purple  ,"9,999",https://amazon.in//Nokia-Powered-Snapdragon%C2%AE-Virtual-Upgrades/dp/B0CVL3488L/ref=sr_1_16?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.6eZbYIIZyxIBxbO1IyRzR98MvlUe77MITh5xt1WMook3_mybeYR57hMnOIsDMvq1F5WANJL_DZM_Enh8hiTjBlhouZzmRYPUTRcCf-6tS2aZtT3IHT_6fFeJyZCx9lXDRa4U--VBibOTeqB6-jVbHft3tzGhD3Q4mBpsp93Hl4PPMo1ODU2hg1o0J9NMOzX1aoQSro9EWyV1mILVD7FekXra4BeGM1c6YDYG-XQE7Lo.q74mP0xOlBWVcthU47IyLlNuD-QXxO6fna3V5mKEskQ&dib_tag=se&keywords=mobile&qid=1719500907&sprefix=laptop%2Caps%2C302&sr=8-16
55,"vivo X Fold3 Pro 5G (Celestial Black, 16GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers  ","1,59,999",https://amazon.in//Celestial-Storage-Additional-Exchange-Offers/dp/B07WHPZ5MR/ref=sr_1_115?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY&dib_tag=se&keywords=mobile&qid=1719500953&sprefix=laptop%2Caps%2C302&sr=8-115
56,"OPPO A38 (Glowing Gold, 4GB RAM, 128GB Storage) | 5000 mAh Battery and 33W SUPERVOOC | 6.56"" HD 90Hz Waterdrop Display | 50MP Rear AI Camera with No Cost EMI/Additional Exchange Offers  ","9,999",https://amazon.in//Glowing-SUPERVOOC-Waterdrop-Additional-Exchange/dp/B0CHDT157Z/ref=sr_1_116?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY&dib_tag=se&keywords=mobile&qid=1719500953&sprefix=laptop%2Caps%2C302&sr=8-116
57,Apple iPhone 15 Pro Max (256 GB) - Black Titanium  ,"1,48,900",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQ4Njg4MzEwNDQ2MTc4OjE3MTk1MDA5NTM6c3BfYnRmOjMwMDA1NzU5NDU0MjgzMjo6MDo6&url=%2FApple-iPhone-Pro-Max-256%2Fdp%2FB0CHWV2WYK%2Fref%3Dsr_1_117_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500953%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
58,Apple iPhone 13 (512GB) - Blue  ,"81,900",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQ4Njg4MzEwNDQ2MTc4OjE3MTk1MDA5NTM6c3BfYnRmOjIwMDc5NjgyODUyMDAzOjowOjo&url=%2FApple-iPhone-13-512GB-Blue%2Fdp%2FB09G9JJT7M%2Fref%3Dsr_1_118_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.UirMidKDlkzcopMvoHp418qBOtAo6XNTzfjhlFaYuwiruSfpj3QLlQ2iKsjCMspNSM8ArsQ-jDWSTX0P2JURtZuUpnSK3_M8Bi_6gG0czZrkLP5D-atcQSYLQ2fGvsg233cGv7n58Xx7IvbJskmuo8pLU0d8emJFudpRkXe_aFwmaf2M_tTeD6qDL0YvOPOAS49Inv1u8bp8P-EyE3vrgboySO2jv8rLStpRhoSC0XU.1TGtslc-GURJCYHicn8L6fg-vbSS6CrtyfzRXFlT3qY%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500953%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
59,Apple iPhone 15 Pro (128 GB) - Black Titanium  ,"1,27,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfYXRmX25leHQ6MzAwMDU3NTk0NTM4OTMyOjowOjo&url=%2FApple-iPhone-15-Pro-128%2Fdp%2FB0CHX7V9TY%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
60,Apple iPhone 14 Plus (256 GB) - Purple  ,"81,700",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfYXRmX25leHQ6MjAxMTEyMTEyNDQxOTg6OjA6Og&url=%2FApple-iPhone-Plus-256GB-Purple%2Fdp%2FB0BDK63CBS%2Fref%3Dsr_1_114_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
61,"Redmi 12 (Moonstone Silver,6GB RAM, 128GB Storage)  ","9,999",https://amazon.in//Redmi-Moonstone-Silver-128GB-Storage/dp/B0CDQ8P8S4/ref=sr_1_115?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-115
62,"iQOO Z9 5G (Brushed Green, 8GB RAM, 128GB Storage) | Dimensity 7200 5G Processor | Sony IMX882 OIS Camera | 120Hz AMOLED with 1800 nits Local Peak Brightness | 44W Charger in The Box  ","19,998",https://amazon.in//iQOO-Brushed-Dimensity-Processor-Brightness/dp/B07WGPBNTC/ref=sr_1_116?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-116
63,"Samsung Galaxy M13 5G (Midnight Blue, 4GB, 64GB Storage) | 5000mAh Battery | Upto 8GB RAM with RAM Plus  ","10,990",https://amazon.in//Samsung-Midnight-Storage-5000mAh-Battery/dp/B0B4F1YC3J/ref=sr_1_117?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-117
64,"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh battery | 13MP Dual Camera  ","9,499",https://amazon.in//Samsung-Storage-MediaTek-Octa-core-Processor/dp/B0BMGC6LHP/ref=sr_1_118?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-118
65,"realme NARZO N63 (Twilight Purple,4GB RAM+64GB Storage) 45W Fast Charge | 5000mAh Durable Battery | 7.74mm Ultra Slim | 50MP AI Camera | AI Boost  ","8,499",https://amazon.in//realme-Twilight-Storage-5000mAh-Durable/dp/B0D54G9YTS/ref=sr_1_17?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.6eZbYIIZyxIBxbO1IyRzR98MvlUe77MITh5xt1WMook3_mybeYR57hMnOIsDMvq1F5WANJL_DZM_Enh8hiTjBlhouZzmRYPUTRcCf-6tS2aZtT3IHT_6fFeJyZCx9lXDRa4U--VBibOTeqB6-jVbHft3tzGhD3Q4mBpsp93Hl4PPMo1ODU2hg1o0J9NMOzX1aoQSro9EWyV1mILVD7FekXra4BeGM1c6YDYG-XQE7Lo.q74mP0xOlBWVcthU47IyLlNuD-QXxO6fna3V5mKEskQ&dib_tag=se&keywords=mobile&qid=1719500907&sprefix=laptop%2Caps%2C302&sr=8-17
66,"Vivo T2x 5G (Marine Blue, 128 GB) (6 GB RAM)  ","14,389",https://amazon.in//Vivo-T2x-Marine-Blue-128/dp/B07WHQY9SB/ref=sr_1_119?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-119
67,"realme 12 Pro 5G (Submarine Blue, 8GB RAM 256 GB Storage)  ","24,749",https://amazon.in//realme-12-5G-Submarine-Storage/dp/B0CTHXNT9W/ref=sr_1_120?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-120
68,Nokia G42 5G Powered by SnapdragonÂ® 480 Plus 5G | 50MP Triple Rear AI Camera | 6GB RAM (4GB RAM + 2GB Virtual RAM) | 128GB Storage | 3-day Battery Life | 2 Years of Android Upgrades | SO Grey  ,"10,499",https://amazon.in//Nokia-Powered-Snapdragon%C2%AE-Virtual-Upgrades/dp/B0CVL9MSCK/ref=sr_1_121?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-121
69,"Samsung F14 5G (OMG Black, 6GB RAM, 128GB Storage)  ","11,799",https://amazon.in//Samsung-F14-Black-128GB-Storage/dp/B0C2J3NV7K/ref=sr_1_122?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-122
70,Apple iPhone 14 (128 GB) - Starlight  ,"62,800",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfbXRmOjIwMTExMjExMjQ4NTk4OjowOjo&url=%2FApple-iPhone-14-128GB-Starlight%2Fdp%2FB0BDK8LKPJ%2Fref%3Dsr_1_123_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
71,"Redmi Note 13 Pro+ (Fusion Black, 8GB RAM, 256GB Storage) | World's first Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge  ","30,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfbXRmOjMwMDE1MjgxMjczODczMjo6MDo6&url=%2FRedmi-Fusion-Storage-Mediatek-HyperCharge%2Fdp%2FB0CRQ7QSZ7%2Fref%3Dsr_1_124_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
72,"iQOO Z9x 5G (Storm Grey, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560K+ AnTuTu Score | 6000 mAh Battery with 7.99mm Slim design | 44W FlashCharge  ","14,498",https://amazon.in//iQOO-Storage-Snapdragon-Battery-FlashCharge/dp/B07WHRHBLH/ref=sr_1_125?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-125
73,"Redmi Note 13 5G (Prism Gold, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-grade Camera  ","18,999",https://amazon.in//Redmi-Storage-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPH2YSY/ref=sr_1_126?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-126
74,"HONOR X9b 5G (Midnight Black, 8GB + 256GB) | India's First Ultra-Bounce Anti-Drop Curved AMOLED Display | 5800mAh Battery | 108MP Primary Camera | without Charger  ","21,999",https://amazon.in//Midnight-Ultra-Bounce-Anti-Drop-Display-5800mAh/dp/B0CSDQ434W/ref=sr_1_127?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-127
75,POCO C65 (Pastel Green 6GB RAM 128GB Storage)  ,"7,499",https://amazon.in//POCO-Pastel-Green-128GB-Storage/dp/B0CY228896/ref=sr_1_128?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-128
76,POCO C65 (Pastel Green 4GB RAM 128GB Storage)  ,"6,799",https://amazon.in//POCO-Pastel-Green-128GB-Storage/dp/B0CY299SKS/ref=sr_1_18?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.6eZbYIIZyxIBxbO1IyRzR98MvlUe77MITh5xt1WMook3_mybeYR57hMnOIsDMvq1F5WANJL_DZM_Enh8hiTjBlhouZzmRYPUTRcCf-6tS2aZtT3IHT_6fFeJyZCx9lXDRa4U--VBibOTeqB6-jVbHft3tzGhD3Q4mBpsp93Hl4PPMo1ODU2hg1o0J9NMOzX1aoQSro9EWyV1mILVD7FekXra4BeGM1c6YDYG-XQE7Lo.q74mP0xOlBWVcthU47IyLlNuD-QXxO6fna3V5mKEskQ&dib_tag=se&keywords=mobile&qid=1719500907&sprefix=laptop%2Caps%2C302&sr=8-18
77,"TECNO Phantom V Flip 5G (Mystic Dawn 8GB RAM, 256GB Storage) | 45W Fast Charging | 32 MP Selfie, 64 Rear Camera| 6.9"" Flexible, 1.32"" Secondrary AMOLED  ","31,999",https://amazon.in//Phantom-Charging-Flexible-Secondrary-Lavender/dp/B0CHYW56PR/ref=sr_1_129?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-129
